ts_iso,gps_lat,gps_lon,gps_ts,awa_deg,wind_spd,ch1_pwr,ch1_cur,ch2_pwr,ch2_cur,ch3_pwr,ch3_cur,heading,rotation_vector,geomag_rotation_vector,gyro_z_dps,heading_source,mode,auto_mode,wp_left,dist_m,brg_deg,err_deg,rudder_deg,sail_deg,thr_us,fix_q,awa_raw_deg,twd_deg,twa_deg,tws_mps,sail_state,sail_fault,sail_reason,beating,tacked,tack,xte_m,des_hdg_deg,motor_assist,propulsion,sailing,settled,session,sys_temp_c,sys_volts_v
2026-08-19T15:32:02.077974+00:00,47.695834058833334,9.194115796,2026-08-19T15:46:45+00:00,262.42851185118514,1.5,-0.08965120000000001,-0.0068000000000000005,0.042188800000000005,0.0032,0.7005376,0.0532,84.7309190685582,91.09341039941933,82.9158556926212,-1.12,rm3100_calibrated,MANUAL,,,,,,-1.64999175004125,12.001200120012001,1500,1,277.31,,,,,,,,,,,,,sail,False,False,20260819_172759,64.2,0.936
2026-08-19T15:32:02.190817+00:00,47.695834058833334,9.194115796,2026-08-19T15:46:45+00:00,284.72074407440743,1.5,-0.08970560000000001,-0.0068000000000000005,-0.026384,-0.002,0.7273152,0.055200000000000006,84.1088064064545,91.09341039941933,69.04164863994447,-1.79,rm3100_calibrated,MANUAL,,,,,,-1.9499902500487498,21.002100210021002,1500,1,277.28,,,,,,,,,,,,,sail,False,False,20260819_172759,64.7,0.936
2026-08-19T15:32:02.300645+00:00,47.695834381333334,9.194121160666667,,290.27130213021303,1.5,-0.162688,-0.0124,0.49947199999999997,0.038,0.7303616,0.055600000000000004,83.87150674536434,91.48277711624695,82.82302025937608,1.12,rm3100_calibrated,MANUAL,,,,,,-1.9499902500487498,21.002100210021002,1505,1,277.25,,,,,,,,,,,,,sail,False,False,20260819_172759,64.2,0.936
2026-08-19T15:32:02.411322+00:00,47.695834381333334,9.194121160666667,2026-08-19T15:46:46+00:00,290.24130213021306,1.5,-0.1106784,-0.0084,0.07900800000000001,0.006,0.7795456000000001,0.0592,83.73562375400815,91.48277711624695,86.4227578578973,1.68,rm3100_calibrated,MANUAL,,,,,,-1.9499902500487498,21.002100210021002,1500,1,277.22,,,,,,,,,,,,,sail,False,False,20260819_172759,65.2,0.936
2026-08-19T15:32:02.520698+00:00,47.695834381333334,9.194121160666667,2026-08-19T15:46:46+00:00,290.211302130213,1.5,-0.0949248,-0.0072,-0.005273600000000001,-0.0004,0.8058816000000001,0.061200000000000004,84.50807974903586,91.30198274329462,86.54796886701271,1.34,rm3100_calibrated,MANUAL,,,,,,-1.64999175004125,21.002100210021002,1500,1,277.19,,,,,,,,,,,,,sail,False,False,20260819_172759,64.2,0.936
2026-08-19T15:32:02.631627+00:00,47.695834381333334,9.194121160666667,2026-08-19T15:46:46+00:00,290.19130213021305,1.5,-0.0844288,-0.0064,-0.0211072,-0.0016,0.7273152,0.055200000000000006,85.23668853400204,91.30198274329462,87.72689058618249,2.91,rm3100_calibrated,MANUAL,,,,,,-1.64999175004125,21.002100210021002,1500,1,277.17,,,,,,,,,,,,,sail,False,False,20260819_172759,64.7,0.936
2026-08-19T15:32:02.743345+00:00,47.695834381333334,9.194121160666667,2026-08-19T15:46:46+00:00,290.06130213021305,1.5,-0.08437760000000001,-0.0064,-0.031641600000000006,-0.0024000000000000002,0.7268736000000001,0.055200000000000006,85.85677349078406,91.30198274329462,86.67402578942475,3.47,rm3100_calibrated,MANUAL,,,,,,-1.9499902500487498,21.002100210021002,1500,1,277.04,,,,,,,,,,,,,sail,False,False,20260819_172759,64.7,0.936
2026-08-19T15:32:02.853323+00:00,47.695834381333334,9.194121160666667,2026-08-19T15:46:46+00:00,289.841302130213,1.5,-0.08437760000000001,-0.0064,-0.031641600000000006,-0.0024000000000000002,0.8011008000000001,0.0608,86.28803700599212,91.30198274329462,84.43805355933964,3.02,rm3100_calibrated,MANUAL,,,,,,-1.9499902500487498,21.002100210021002,1505,1,276.82,,,,,,,,,,,,,sail,False,False,20260819_172759,63.7,0.936
2026-08-19T15:32:02.965237+00:00,47.695834381333334,9.194121160666667,2026-08-19T15:46:46+00:00,289.74130213021306,1.5,-0.08437760000000001,-0.0064,-0.031641600000000006,-0.0024000000000000002,0.711504,0.054,85.22658599628807,91.30198274329462,81.43058144217417,1.01,rm3100_calibrated,MANUAL,,,,,,-1.9499902500487498,21.002100210021002,1500,1,276.72,,,,,,,,,,,,,sail,False,False,20260819_172759,64.2,0.936
2026-08-19T15:32:03.078318+00:00,47.695834381333334,9.194121160666667,2026-08-19T15:46:46+00:00,289.661302130213,1.5,-0.08970560000000001,-0.0068000000000000005,-0.0474912,-0.0036,0.7167744,0.054400000000000004,84.31967098085943,91.30198274329462,81.002389697724,0.56,rm3100_calibrated,MANUAL,,,,,,-1.64999175004125,21.002100210021002,1500,1,276.64,,,,,,,,,,,,,sail,False,False,20260819_172759,65.7,0.936
2026-08-19T15:32:03.188487+00:00,47.695834381333334,9.194121160666667,2026-08-19T15:46:46+00:00,289.591302130213,1.5,-0.08437760000000001,-0.0064,-0.0422144,-0.0032,0.7273152,0.055200000000000006,83.51721510811069,91.30198274329462,81.212024667945,-0.34,rm3100_calibrated,MANUAL,,,,,,-5.249973750131249,21.002100210021002,1610,1,276.57,,,,,,,,,,,,,motor,False,False,20260819_172759,64.2,0.936
2026-08-19T15:32:03.301362+00:00,47.69583414983333,9.194126253666667,,289.531302130213,1.5,-0.08970560000000001,-0.0068000000000000005,-0.026368000000000003,-0.002,0.7852896000000001,0.05960000000000001,82.89884791834965,91.30198274329462,82.69726535667084,-0.56,rm3100_calibrated,MANUAL,,,,,,-10.79994600027,21.002100210021002,1855,1,276.51,,,,,,,,,,,,,motor,False,False,20260819_172759,64.7,0.936
2026-08-19T15:32:03.411620+00:00,47.69583414983333,9.194126253666667,2026-08-19T15:46:47+00:00,289.471302130213,1.5,0.0368256,0.0028,-0.031584,-0.0024000000000000002,0.8522496,0.0648,82.48540557775095,91.30198274329462,77.48959487524584,0.11,rm3100_calibrated,MANUAL,,,,,,-3.59998200009,21.002100210021002,2000,1,276.45,,,,,,,,,,,,,motor,False,False,20260819_172759,63.7,0.936
2026-08-19T15:32:03.523006+00:00,47.69583414983333,9.194126253666667,2026-08-19T15:46:47+00:00,289.421302130213,1.5,0.06839040000000002,0.005200000000000001,-0.042112000000000004,-0.0032,0.8627712000000002,0.0656,81.64858146776487,91.30198274329462,78.60023084745598,1.79,rm3100_calibrated,MANUAL,,,,,,-1.64999175004125,21.002100210021002,2000,1,276.4,,,,,,,,,,,,,motor,False,False,20260819_172759,64.7,0.936
2026-08-19T15:32:03.635504+00:00,47.69583414983333,9.194126253666667,2026-08-19T15:46:47+00:00,289.37130213021305,1.5,0.3459456000000001,0.026400000000000003,-0.0209792,-0.0016,0.7486336000000001,0.0572,80.99541686656369,91.30198274329462,87.82985864696121,1.45,rm3100_calibrated,MANUAL,,,,,,-4.04997975010125,21.002100210021002,2000,1,276.35,,,,,,,,,,,,,motor,False,False,20260819_172759,65.7,0.936
2026-08-19T15:32:03.745304+00:00,47.69583414983333,9.194126253666667,2026-08-19T15:46:47+00:00,288.711302130213,1.5,0.3459456000000001,0.026400000000000003,-0.0366912,-0.0028,0.7438528,0.056799999999999996,82.7609056842594,91.30198274329462,87.58541016694849,1.57,rm3100_calibrated,MANUAL,,,,,,-10.04994975025125,21.002100210021002,2000,1,275.69,,,,,,,,,,,,,motor,False,False,20260819_172759,64.7,0.936
2026-08-19T15:32:03.855211+00:00,47.69583414983333,9.194126253666667,2026-08-19T15:46:47+00:00,287.63130213021304,1.5,0.3040128,0.0232,-0.0734272,-0.0056,0.7752832000000001,0.0592,84.16035684371741,91.30198274329462,86.95814235870029,2.57,rm3100_calibrated,MANUAL,,,,,,-9.149954250228749,21.002100210021002,2000,1,274.61,,,,,,,,,,,,,motor,False,False,20260819_172759,65.2,0.936
2026-08-19T15:32:03.965093+00:00,47.69583414983333,9.194126253666667,2026-08-19T15:46:47+00:00,287.20130213021304,1.5,0.3249792,0.0248,-0.06814080000000002,-0.005200000000000001,0.7700448000000001,0.058800000000000005,85.50334116094666,90.25362162368077,82.77485999616016,4.25,rm3100_calibrated,MANUAL,,,,,,-10.04994975025125,21.002100210021002,2000,1,274.18,,,,,,,,,,,,,motor,False,False,20260819_172759,63.7,0.936
2026-08-19T15:32:04.075317+00:00,47.69583414983333,9.194126253666667,2026-08-19T15:46:47+00:00,286.82130213021304,1.5,0.31973760000000007,0.0244,-0.08386560000000001,-0.0064,0.8067136,0.0616,85.19087604769777,89.72735700523657,80.34267165952957,4.92,rm3100_calibrated,MANUAL,,,,,,-10.34994825025875,21.002100210021002,2000,1,273.8,,,,,,,,,,,,,motor,False,False,20260819_172759,64.2,0.936
2026-08-19T15:32:04.187080+00:00,47.69583414983333,9.194126253666667,2026-08-19T15:46:47+00:00,286.49130213021306,1.5,0.3304224,0.0252,-0.08916160000000001,-0.0068000000000000005,0.7180992,0.0548,84.34843537259525,89.72735700523657,75.79142485189863,4.92,rm3100_calibrated,MANUAL,,,,,,-10.04994975025125,21.002100210021002,2000,1,273.47,,,,,,,,,,,,,motor,False,False,20260819_172759,63.7,0.936
2026-08-19T15:32:04.296628+00:00,47.69583353983333,9.194131164833333,,286.20130213021304,1.5,0.3199328,0.0244,-0.0734272,-0.0056,0.6914688000000001,0.05280000000000001,82.5879627529776,89.72735700523657,74.41817053234286,5.04,rm3100_calibrated,MANUAL,,,,,,-22.799886000569998,21.002100210021002,2000,1,273.18,,,,,,,,,,,,,motor,False,False,20260819_172759,64.7,0.936
2026-08-19T15:32:04.408910+00:00,47.69583353983333,9.194131164833333,2026-08-19T15:46:48+00:00,285.94130213021305,1.5,0.3040128,0.0232,-0.052448,-0.004,0.7700448000000001,0.058800000000000005,80.98282877032614,89.72735700523657,68.08855066545044,5.82,rm3100_calibrated,MANUAL,,,,,,-28.04985975070125,21.002100210021002,2000,1,272.92,,,,,,,,,,,,,motor,False,False,20260819_172759,64.7,0.936
2026-08-19T15:32:04.519440+00:00,47.69583353983333,9.194131164833333,2026-08-19T15:46:48+00:00,285.721302130213,1.5,0.3304224,0.0252,-0.0576928,-0.0044,0.7438528,0.056799999999999996,79.74113269001117,87.50493643490165,72.85435080414146,10.52,rm3100_calibrated,MANUAL,,,,,,-26.39986800066,21.002100210021002,2000,1,272.7,,,,,,,,,,,,,motor,False,False,20260819_172759,64.7,0.936
2026-08-19T15:32:04.635443+00:00,47.69583353983333,9.194131164833333,2026-08-19T15:46:48+00:00,285.52130213021303,1.5,0.31973760000000007,0.0244,-0.06293760000000001,-0.0048000000000000004,0.707184,0.054,79.00281346776842,87.50493643490165,76.95188974193294,13.09,rm3100_calibrated,MANUAL,,,,,,-22.34988825055875,21.002100210021002,2000,1,272.5,,,,,,,,,,,,,motor,False,False,20260819_172759,65.7,0.936
2026-08-19T15:32:04.746455+00:00,47.69583353983333,9.194131164833333,2026-08-19T15:46:48+00:00,282.651302130213,1.5,0.31973760000000007,0.0244,-0.0681824,-0.005200000000000001,0.707616,0.054,79.55804436190363,85.89110734425117,78.14491462841647,14.21,rm3100_calibrated,MANUAL,,,,,,-25.199874000629997,21.002100210021002,2000,1,269.63,,,,,,,,,,,,,motor,False,False,20260819_172759,64.7,0.936
2026-08-19T15:32:04.855931+00:00,47.69583353983333,9.194131164833333,2026-08-19T15:46:48+00:00,278.421302130213,1.5,0.2935296,0.0224,-0.0734272,-0.0056,0.7700448000000001,0.058800000000000005,80.29258669951992,85.89110734425117,78.02243259740465,14.88,rm3100_calibrated,MANUAL,,,,,,-24.749876250618748,21.002100210021002,2000,1,265.4,,,,,,,,,,,,,motor,False,False,20260819_172759,64.2,0.936
2026-08-19T15:32:04.966998+00:00,47.69583353983333,9.194131164833333,2026-08-19T15:46:48+00:00,276.841302130213,1.5,0.3040128,0.0232,-0.0734272,-0.0056,0.8334144000000001,0.0636,81.05396228479299,82.38038157208035,74.7744784503682,16.0,rm3100_calibrated,MANUAL,,,,,,-1.9499902500487498,21.002100210021002,1980,1,263.82,,,,,,,,,,,,,motor,False,False,20260819_172759,65.2,0.936
2026-08-19T15:32:05.076439+00:00,47.69583353983333,9.194131164833333,2026-08-19T15:46:48+00:00,275.51130213021304,1.5,0.27156480000000005,0.020800000000000003,0.42327359999999997,0.0324,0.7206912000000001,0.055200000000000006,80.61940761489666,82.38038157208035,67.14589739985627,15.11,rm3100_calibrated,MANUAL,,,,,,-1.64999175004125,21.002100210021002,1855,1,262.49,,,,,,,,,,,,,motor,False,False,20260819_172759,64.2,0.936
2026-08-19T15:32:05.189564+00:00,47.69583353983333,9.194131164833333,2026-08-19T15:46:48+00:00,274.39130213021303,1.5,0.31449600000000005,0.024,-0.0576928,-0.0044,0.707184,0.054,77.90406500736094,78.26514449841568,67.42496997858134,7.72,rm3100_calibrated,MANUAL,,,,,,-1.64999175004125,21.002100210021002,1775,1,261.37,,,,,,,,,,,,,motor,False,False,20260819_172759,63.7,0.936
2026-08-19T15:32:05.300577+00:00,47.69583283316667,9.1941382045,,273.44130213021305,1.5,0.314688,0.024,-0.078672,-0.006,0.6918912000000002,0.05280000000000001,75.77796570922908,77.09430388333749,66.20165783267868,7.5,rm3100_calibrated,MANUAL,,,,,,-1.9499902500487498,21.002100210021002,1715,1,260.42,,,,,,,,,,,,,motor,False,False,20260819_172759,65.2,0.936
2026-08-19T15:32:05.410559+00:00,47.69583283316667,9.1941382045,2026-08-19T15:46:49+00:00,272.62130213021305,1.5,0.30925440000000004,0.0236,-0.0681824,-0.005200000000000001,0.7648064,0.0584,73.92179567402684,76.70259621328154,64.58340266592029,7.16,rm3100_calibrated,MANUAL,,,,,,-1.9499902500487498,21.002100210021002,1505,1,259.6,,,,,,,,,,,,,sail,False,False,20260819_172759,64.7,0.936
2026-08-19T15:32:05.521319+00:00,47.69583283316667,9.1941382045,2026-08-19T15:46:49+00:00,271.921302130213,1.5,0.30925440000000004,0.0236,-0.0681824,-0.005200000000000001,0.6895840000000001,0.0524,72.10156918199084,76.70259621328154,63.66710853110519,6.83,rm3100_calibrated,MANUAL,,,,,,-1.9499902500487498,21.002100210021002,1500,1,258.9,,,,,,,,,,,,,sail,False,False,20260819_172759,64.7,0.936
2026-08-19T15:32:05.632007+00:00,47.69583283316667,9.1941382045,2026-08-19T15:46:49+00:00,271.32130213021304,1.5,-0.08965120000000001,-0.0068000000000000005,-0.042188800000000005,-0.0032,0.7795456000000001,0.0592,70.43869605638304,75.0263896441648,62.92580179734926,5.93,rm3100_calibrated,MANUAL,,,,,,-1.64999175004125,21.002100210021002,1500,1,258.3,,,,,,,,,,,,,sail,False,False,20260819_172759,64.7,0.936
2026-08-19T15:32:05.741748+00:00,47.69583283316667,9.1941382045,2026-08-19T15:46:49+00:00,270.791302130213,1.5,-0.08437760000000001,-0.0064,-0.042188800000000005,-0.0032,0.7795456000000001,0.0592,68.9833541445986,75.0263896441648,63.00069110140661,5.37,rm3100_calibrated,MANUAL,,,,,,-1.64999175004125,21.002100210021002,1500,1,257.77,,,,,,,,,,,,,sail,False,False,20260819_172759,65.2,0.936
2026-08-19T15:32:05.851895+00:00,47.69583283316667,9.1941382045,2026-08-19T15:46:49+00:00,269.94130213021305,1.5,-0.08437760000000001,-0.0064,-0.0369152,-0.0028,0.7584768000000001,0.0576,67.86510172003977,73.8363784068784,62.92932169266867,5.26,rm3100_calibrated,MANUAL,,,,,,-1.9499902500487498,21.002100210021002,1500,1,256.92,,,,,,,,,,,,,sail,False,False,20260819_172759,63.7,0.936
2026-08-19T15:32:05.961178+00:00,47.69583283316667,9.1941382045,2026-08-19T15:46:49+00:00,269.601302130213,1.5,-0.08965120000000001,-0.0068000000000000005,-0.042188800000000005,-0.0032,0.7742784000000001,0.058800000000000005,66.22778691885901,73.8363784068784,62.23764098529282,4.92,rm3100_calibrated,MANUAL,,,,,,-1.9499902500487498,21.002100210021002,1500,1,256.58,,,,,,,,,,,,,sail,False,False,20260819_172759,64.2,0.936
2026-08-19T15:32:06.071025+00:00,47.69583283316667,9.1941382045,2026-08-19T15:46:49+00:00,269.291302130213,1.5,-0.08437760000000001,-0.0064,-0.0369152,-0.0028,0.7426752000000001,0.0564,65.59159914699035,72.33607158108498,60.10710613773298,4.81,rm3100_calibrated,MANUAL,,,,,,-1.9499902500487498,21.002100210021002,1500,1,256.27,,,,,,,,,,,,,sail,False,False,20260819_172759,64.7,0.936
2026-08-19T15:32:06.180670+00:00,47.69583283316667,9.1941382045,2026-08-19T15:46:49+00:00,269.031302130213,1.5,-0.08437760000000001,-0.0064,-0.0474624,-0.0036,0.7589376,0.0576,64.53981263055397,72.33607158108498,58.295128867579805,4.25,rm3100_calibrated,MANUAL,,,,,,-1.64999175004125,21.002100210021002,1500,1,256.01,,,,,,,,,,,,,sail,False,False,20260819_172759,64.2,0.936
2026-08-19T15:32:06.293291+00:00,47.695833951,9.194145262833333,,268.791302130213,1.5,-0.08965120000000001,-0.0068000000000000005,-0.0369152,-0.0028,0.7584768000000001,0.0576,63.18077781711696,72.33607158108498,57.8172804043737,2.69,rm3100_calibrated,MANUAL,,,,,,-1.9499902500487498,21.002100210021002,1510,1,255.77,,,,,,,,,,,,,sail,False,False,20260819_172759,64.7,0.936
2026-08-19T15:32:06.403308+00:00,47.695833951,9.194145262833333,2026-08-19T15:46:50+00:00,268.591302130213,1.5,-0.08965120000000001,-0.0068000000000000005,-0.031641600000000006,-0.0024000000000000002,0.7690112000000001,0.0584,61.924045937170945,72.33607158108498,57.681334622915024,1.12,rm3100_calibrated,MANUAL,,,,,,-1.9499902500487498,21.002100210021002,1540,1,255.57,,,,,,,,,,,,,motor,False,False,20260819_172759,63.3,0.936
2026-08-19T15:32:06.515537+00:00,47.695833951,9.194145262833333,2026-08-19T15:46:50+00:00,268.411302130213,1.5,-0.0949248,-0.0072,-0.042163200000000005,-0.0032,0.9006912000000001,0.0684,60.89735455397164,71.41714573077275,58.50805522700179,0.0,rm3100_calibrated,MANUAL,,,,,,-4.04997975010125,21.002100210021002,1585,1,255.39,,,,,,,,,,,,,motor,False,False,20260819_172759,65.2,0.936
2026-08-19T15:32:06.628921+00:00,47.695833951,9.194145262833333,2026-08-19T15:46:50+00:00,268.251302130213,1.5,0.036848,0.0028,-0.052608,-0.004,0.7833824000000001,0.05960000000000001,60.226641722662464,71.41714573077275,58.34975157743285,-0.45,rm3100_calibrated,MANUAL,,,,,,-4.04997975010125,21.002100210021002,1665,1,255.23,,,,,,,,,,,,,motor,False,False,20260819_172759,65.2,0.87
2026-08-19T15:32:06.743647+00:00,47.695833951,9.194145262833333,2026-08-19T15:46:50+00:00,254.72130213021302,1.5,0.047376,0.0036,-0.063168,-0.0048000000000000004,0.7680768000000001,0.0584,59.73832748513212,71.41714573077275,61.639456391750436,-0.78,rm3100_calibrated,MANUAL,,,,,,-3.1499842500787496,21.002100210021002,1756,1,241.7,,,,,,,,,,,,,motor,False,False,20260819_172759,63.7,0.87
2026-08-19T15:32:06.858136+00:00,47.695833951,9.194145262833333,2026-08-19T15:46:50+00:00,238.97130213021302,1.5,0.3249792,0.0248,-0.041932800000000006,-0.0032,0.7543295999999999,0.0576,60.12936990774563,71.41714573077275,63.40389817912274,-1.12,rm3100_calibrated,MANUAL,,,,,,-10.79994600027,21.002100210021002,1845,1,225.95,,,,,,,,,,,,,motor,False,False,20260819_172759,63.7,0.87
2026-08-19T15:32:06.974343+00:00,47.695833951,9.194145262833333,2026-08-19T15:46:50+00:00,234.03130213021302,1.5,0.2665056,0.0204,0.20442240000000003,0.015600000000000001,0.7648064,0.0584,62.105690930242815,71.41714573077275,67.01492171682585,1.12,rm3100_calibrated,MANUAL,,,,,,-28.34985825070875,21.002100210021002,1885,1,221.01,,,,,,,,,,,,,motor,False,False,20260819_172759,64.2,0.936
2026-08-19T15:32:07.084230+00:00,47.695833951,9.194145262833333,2026-08-19T15:46:50+00:00,230.22130213021302,1.5,0.31449600000000005,0.024,-0.0734272,-0.0056,0.78576,0.06,63.191827426446196,71.41714573077275,64.23872582093762,3.25,rm3100_calibrated,MANUAL,,,,,,-30.749846250768748,21.002100210021002,1920,1,217.2,,,,,,,,,,,,,motor,False,False,20260819_172759,64.7,0.936
2026-08-19T15:32:07.194617+00:00,47.695833951,9.194145262833333,2026-08-19T15:46:50+00:00,227.21130213021303,1.5,0.30925440000000004,0.0236,-0.06293760000000001,-0.0048000000000000004,0.7128576000000001,0.054400000000000004,64.79335660927586,71.41714573077275,66.67113422434903,9.74,rm3100_calibrated,MANUAL,,,,,,-33.14983425082875,21.002100210021002,1940,1,214.19,,,,,,,,,,,,,motor,False,False,20260819_172759,64.2,0.936
2026-08-19T15:32:07.305815+00:00,47.695835975166666,9.1941515385,,224.78130213021302,1.5,0.3040128,0.0232,-0.0734272,-0.0056,0.759568,0.058,65.60936155356023,71.41714573077275,64.59168962056077,11.53,rm3100_calibrated,MANUAL,,,,,,-32.39983800081,21.002100210021002,1980,1,211.76,,,,,,,,,,,,,motor,False,False,20260819_172759,63.3,0.936
2026-08-19T15:32:07.419142+00:00,47.695835975166666,9.1941515385,2026-08-19T15:46:51+00:00,222.79130213021304,1.5,0.33546240000000005,0.0256,-0.0472032,-0.0036,0.7495488,0.0572,66.38058466179928,71.41714573077275,60.570847722300066,13.65,rm3100_calibrated,MANUAL,,,,,,-36.74981625091875,21.002100210021002,2000,1,209.77,,,,,,,,,,,,,motor,False,False,20260819_172759,64.2,0.936
2026-08-19T15:32:07.528343+00:00,47.695835975166666,9.1941515385,2026-08-19T15:46:51+00:00,221.15130213021303,1.5,0.3041984,0.0232,-0.0734272,-0.0056,0.6971328,0.0532,65.99617047442143,67.86365629452763,54.391086427720275,14.21,rm3100_calibrated,MANUAL,,,,,,-35.999820000899994,21.002100210021002,2000,1,208.13,,,,,,,,,,,,,motor,False,False,20260819_172759,65.2,0.936
2026-08-19T15:32:07.640093+00:00,47.695835975166666,9.1941515385,2026-08-19T15:46:51+00:00,219.76130213021304,1.5,0.3251776,0.0248,-0.0576928,-0.0044,0.6918912000000002,0.05280000000000001,64.44882264818102,67.86365629452763,50.01901238448342,18.02,rm3100_calibrated,MANUAL,,,,,,-32.39983800081,21.002100210021002,1980,1,206.74,,,,,,,,,,,,,motor,False,False,20260819_172759,64.2,0.936
2026-08-19T15:32:07.749842+00:00,47.695835975166666,9.1941515385,2026-08-19T15:46:51+00:00,218.61130213021303,1.5,0.2937088,0.0224,-0.06293760000000001,-0.0048000000000000004,0.6705152000000001,0.0512,62.32194218890231,64.23194580558595,44.06022223580781,19.7,rm3100_calibrated,MANUAL,,,,,,-28.79985600072,21.002100210021002,1965,1,205.59,,,,,,,,,,,,,motor,False,False,20260819_172759,63.7,0.936
2026-08-19T15:32:07.859925+00:00,47.695835975166666,9.1941515385,2026-08-19T15:46:51+00:00,216.78130213021302,1.5,0.2987712,0.0228,-0.078672,-0.006,0.6757536,0.0516,59.39587289121948,64.23194580558595,41.354953247670124,20.7,rm3100_calibrated,MANUAL,,,,,,-10.79994600027,21.002100210021002,1925,1,203.76,,,,,,,,,,,,,motor,False,False,20260819_172759,64.2,0.936
2026-08-19T15:32:07.969542+00:00,47.695835975166666,9.1941515385,2026-08-19T15:46:51+00:00,216.06130213021302,1.5,0.31449600000000005,0.024,-0.026224,-0.002,0.6757536,0.0516,53.76688561742901,64.23194580558595,38.09198598549697,20.7,rm3100_calibrated,MANUAL,,,,,,-1.9499902500487498,21.002100210021002,1695,1,203.04,,,,,,,,,,,,,motor,False,False,20260819_172759,64.2,0.936
2026-08-19T15:32:08.079540+00:00,47.695835975166666,9.1941515385,2026-08-19T15:46:51+00:00,215.44130213021302,1.5,0.30925440000000004,0.0236,-0.0734272,-0.0056,0.6971328,0.0532,51.202176232782904,64.23194580558595,38.53144240982984,16.56,rm3100_calibrated,MANUAL,,,,,,-1.9499902500487498,21.002100210021002,1500,1,202.42,,,,,,,,,,,,,sail,False,False,20260819_172759,64.2,0.936
2026-08-19T15:32:08.189090+00:00,47.695835975166666,9.1941515385,2026-08-19T15:46:51+00:00,214.90130213021303,1.5,-0.08437760000000001,-0.0064,-0.042188800000000005,-0.0032,0.7009632,0.0532,49.017748342310824,64.23194580558595,37.58350048606894,14.55,rm3100_calibrated,MANUAL,,,,,,-1.64999175004125,21.002100210021002,1500,1,201.88,,,,,,,,,,,,,sail,False,False,20260819_172759,64.2,0.936
2026-08-19T15:32:08.299932+00:00,47.69583695683333,9.194159898,,214.43130213021303,1.5,-0.08437760000000001,-0.0064,-0.031641600000000006,-0.0024000000000000002,0.7009632,0.0532,47.19329854169109,64.23194580558595,35.619542707179015,13.76,rm3100_calibrated,MANUAL,,,,,,-1.64999175004125,21.002100210021002,1500,1,201.41,,,,,,,,,,,,,sail,False,False,20260819_172759,64.2,0.936
2026-08-19T15:32:08.409716+00:00,47.69583695683333,9.194159898,2026-08-19T15:46:52+00:00,214.02130213021303,1.5,-0.07910400000000001,-0.006,-0.0369152,-0.0028,0.8063712000000001,0.061200000000000004,45.16617910431273,64.23194580558595,31.331359284567377,11.53,rm3100_calibrated,MANUAL,,,,,,-1.9499902500487498,21.002100210021002,1500,1,201.0,,,,,,,,,,,,,sail,False,False,20260819_172759,64.7,0.936
2026-08-19T15:32:08.522094+00:00,47.69583695683333,9.194159898,2026-08-19T15:46:52+00:00,213.66130213021302,1.5,-0.08437760000000001,-0.0064,-0.0369152,-0.0028,0.8379936,0.0636,42.37173311345191,64.23194580558595,25.81509624163719,8.84,rm3100_calibrated,MANUAL,,,,,,-1.9499902500487498,21.002100210021002,1500,1,200.64,,,,,,,,,,,,,sail,False,False,20260819_172759,64.7,0.936
2026-08-19T15:32:08.638032+00:00,47.69583695683333,9.194159898,2026-08-19T15:46:52+00:00,213.35130213021304,1.5,-0.08437760000000001,-0.0064,-0.0369152,-0.0028,0.7852896000000001,0.05960000000000001,38.762450423813334,64.23194580558595,24.029088016511466,7.05,rm3100_calibrated,MANUAL,,,,,,-1.64999175004125,21.002100210021002,1500,1,200.33,,,,,,,,,,,,,sail,False,False,20260819_172759,64.2,0.936
2026-08-19T15:32:08.748140+00:00,47.69583695683333,9.194159898,2026-08-19T15:46:52+00:00,213.08130213021303,1.5,-0.08437760000000001,-0.0064,-0.0316608,-0.0024000000000000002,0.7273152,0.055200000000000006,35.53297824110501,64.23194580558595,21.57553858722371,6.04,rm3100_calibrated,MANUAL,,,,,,-1.64999175004125,21.002100210021002,1500,1,200.06,,,,,,,,,,,,,sail,False,False,20260819_172759,63.7,0.936
2026-08-19T15:32:08.859451+00:00,47.69583695683333,9.194159898,2026-08-19T15:46:52+00:00,212.63130213021304,1.5,-0.1001984,-0.0076,-0.0474624,-0.0036,0.7852896000000001,0.05960000000000001,32.413278494463384,64.23194580558595,21.13356857197475,4.92,rm3100_calibrated,MANUAL,,,,,,-1.9499902500487498,21.002100210021002,1500,1,199.61,,,,,,,,,,,,,sail,False,False,20260819_172759,64.2,0.936
2026-08-19T15:32:08.969902+00:00,47.69583695683333,9.194159898,2026-08-19T15:46:52+00:00,212.44130213021302,1.5,-0.08965120000000001,-0.0068000000000000005,-0.042188800000000005,-0.0032,0.7795456000000001,0.0592,28.51891812532523,47.33086355817073,25.143847260528673,4.48,rm3100_calibrated,MANUAL,,,,,,-1.9499902500487498,21.002100210021002,1505,1,199.42,,,,,,,,,,,,,sail,False,False,20260819_172759,63.7,0.936
